id,required_skills,candidate_skills,degree,years_experience,overlap,fit,probability,missing_skills,degree_encoded,skill_match_ratio,candidate_coverage,required_skill_count,skills_text
FIT0301,"Airflow, Docker, Flask, Hadoop, Java","ETL, Git, Python, SQL",Bachelors,1.7,0.0,1,0.201,"Airflow, Docker, Flask, Hadoop, Java",0.0,0.0,0.0,5.0,"Airflow, Docker, Flask, Hadoop, Java ETL, Git, Python, SQL"
FIT0302,"Airflow, Docker, Excel, Flask, GCP, Hadoop, R, TensorFlow","AWS, Azure, CI/CD, Docker, JavaScript, NumPy, Pandas, Power BI, R, Spark",Masters,2.0,2.0,1,0.47,,1.0,0.25,0.2,8.0,"Airflow, Docker, Excel, Flask, GCP, Hadoop, R, TensorFlow AWS, Azure, CI/CD, Docker, JavaScript, NumPy, Pandas, Power BI, R, Spark"
FIT0303,"CI/CD, Docker, ETL, GCP, Pandas, Power BI, Python, Spark","Flask, Git, Kubernetes, Linux, Node.js, Python, React, Scikit-learn, TensorFlow",Masters,4.5,1.0,0,0.445,"CI/CD, Docker, ETL, GCP, Pandas, Power BI, Spark",1.0,0.125,0.1111111111111111,8.0,"CI/CD, Docker, ETL, GCP, Pandas, Power BI, Python, Spark Flask, Git, Kubernetes, Linux, Node.js, Python, React, Scikit-learn, TensorFlow"
FIT0305,"AWS, Django, Excel, Hadoop, JavaScript, PyTorch, TypeScript","AWS, Airflow, Django, Docker, Flask, Pandas, Python, Tableau, TensorFlow, TypeScript",Bachelors,6.6,3.0,1,0.648,"Excel, Hadoop, JavaScript, PyTorch",0.0,0.42857142857142855,0.3,7.0,"AWS, Django, Excel, Hadoop, JavaScript, PyTorch, TypeScript AWS, Airflow, Django, Docker, Flask, Pandas, Python, Tableau, TensorFlow, TypeScript"
FIT0306,"AWS, Airflow, Django, Pandas, SQL, Spark","Airflow, JavaScript, R, Tableau",Bachelors,5.8,1.0,0,0.424,"AWS, Django, Pandas, SQL, Spark",0.0,0.16666666666666666,0.25,6.0,"AWS, Airflow, Django, Pandas, SQL, Spark Airflow, JavaScript, R, Tableau"
FIT0307,"AWS, Azure, GCP, GraphQL, JavaScript, REST, TensorFlow","Docker, ETL, Excel, React, Tableau, TypeScript",Bachelors,4.2,0.0,1,0.276,"AWS, Azure, GCP, GraphQL, JavaScript, REST, TensorFlow",0.0,0.0,0.0,7.0,"AWS, Azure, GCP, GraphQL, JavaScript, REST, TensorFlow Docker, ETL, Excel, React, Tableau, TypeScript"
FIT0308,"AWS, NumPy, Pandas, Power BI, SQL","Docker, ETL, Kubernetes, Linux, NumPy",Bachelors,2.0,1.0,1,0.31,"AWS, Pandas, Power BI, SQL",0.0,0.2,0.2,5.0,"AWS, NumPy, Pandas, Power BI, SQL Docker, ETL, Kubernetes, Linux, NumPy"
FIT0309,"Hadoop, JavaScript, Linux, Node.js, PyTorch, Spark","Docker, GraphQL, Hadoop, Kubernetes, Node.js",Bachelors,3.3,2.0,1,0.449,"JavaScript, Linux, PyTorch, Spark",0.0,0.3333333333333333,0.4,6.0,"Hadoop, JavaScript, Linux, Node.js, PyTorch, Spark Docker, GraphQL, Hadoop, Kubernetes, Node.js"
FIT0310,"Airflow, Azure, Django, Kubernetes, PyTorch, Python, React","Azure, CI/CD, Java, Node.js, Pandas, REST, Scikit-learn, Spark, TypeScript",Bachelors,5.1,1.0,0,0.403,"Airflow, Django, Kubernetes, PyTorch, Python, React",0.0,0.14285714285714285,0.1111111111111111,7.0,"Airflow, Azure, Django, Kubernetes, PyTorch, Python, React Azure, CI/CD, Java, Node.js, Pandas, REST, Scikit-learn, Spark, TypeScript"
FIT0311,"Django, ETL, Flask, Git, R, REST, Spark","AWS, Flask, Hadoop, JavaScript, Kubernetes, Power BI, SQL, Scikit-learn, Tableau",Bachelors,3.0,1.0,1,0.34,"Django, ETL, Git, R, REST, Spark",0.0,0.14285714285714285,0.1111111111111111,7.0,"Django, ETL, Flask, Git, R, REST, Spark AWS, Flask, Hadoop, JavaScript, Kubernetes, Power BI, SQL, Scikit-learn, Tableau"
FIT0313,"AWS, Excel, Kubernetes, Linux, React","Azure, Django, Docker, ETL, Git, NumPy, R, TensorFlow, TypeScript",Bachelors,3.8,0.0,0,0.264,"AWS, Excel, Kubernetes, Linux, React",0.0,0.0,0.0,5.0,"AWS, Excel, Kubernetes, Linux, React Azure, Django, Docker, ETL, Git, NumPy, R, TensorFlow, TypeScript"
FIT0314,"AWS, Docker, Git, NumPy, TensorFlow","CI/CD, Git, GraphQL, Linux, Node.js, PyTorch, React, TensorFlow, TypeScript",Bachelors,6.5,2.0,0,0.545,"AWS, Docker, NumPy",0.0,0.4,0.2222222222222222,5.0,"AWS, Docker, Git, NumPy, TensorFlow CI/CD, Git, GraphQL, Linux, Node.js, PyTorch, React, TensorFlow, TypeScript"
FIT0315,"Java, Kubernetes, Linux, Node.js, REST, SQL, TensorFlow","Azure, CI/CD, GCP, Scikit-learn",Bachelors,3.8,0.0,0,0.264,"Java, Kubernetes, Linux, Node.js, REST, SQL, TensorFlow",0.0,0.0,0.0,7.0,"Java, Kubernetes, Linux, Node.js, REST, SQL, TensorFlow Azure, CI/CD, GCP, Scikit-learn"
FIT0316,"Airflow, CI/CD, Kubernetes, Pandas, PyTorch, R, Tableau","Airflow, CI/CD, Docker, GraphQL, Hadoop, Linux, SQL, TensorFlow",Bachelors,0.0,2.0,0,0.35,"Kubernetes, Pandas, PyTorch, R, Tableau",0.0,0.2857142857142857,0.25,7.0,"Airflow, CI/CD, Kubernetes, Pandas, PyTorch, R, Tableau Airflow, CI/CD, Docker, GraphQL, Hadoop, Linux, SQL, TensorFlow"
FIT0317,"Docker, JavaScript, Kubernetes, NumPy, Pandas, Scikit-learn, TypeScript","Linux, Scikit-learn, Tableau, TensorFlow, TypeScript",No Degree,0.6,2.0,1,0.368,"Docker, JavaScript, Kubernetes, NumPy, Pandas",0.0,0.2857142857142857,0.4,7.0,"Docker, JavaScript, Kubernetes, NumPy, Pandas, Scikit-learn, TypeScript Linux, Scikit-learn, Tableau, TensorFlow, TypeScript"
FIT0318,"Flask, Git, GraphQL, PyTorch, REST, TypeScript","JavaScript, NumPy, R, REST, React",Bachelors,4.9,1.0,0,0.397,"Flask, Git, GraphQL, PyTorch, TypeScript",0.0,0.16666666666666666,0.2,6.0,"Flask, Git, GraphQL, PyTorch, REST, TypeScript JavaScript, NumPy, R, REST, React"
FIT0319,"AWS, Azure, Docker, GraphQL, Power BI, Tableau","REST, SQL, Spark, TypeScript",Bachelors,6.3,0.0,1,0.339,"AWS, Azure, Docker, GraphQL, Power BI, Tableau",0.0,0.0,0.0,6.0,"AWS, Azure, Docker, GraphQL, Power BI, Tableau REST, SQL, Spark, TypeScript"
FIT0320,"AWS, Airflow, Docker, Excel, REST, Tableau","AWS, Azure, Flask, GraphQL, Node.js, NumPy, R, Scikit-learn, Spark",Masters,5.1,1.0,0,0.463,"Airflow, Docker, Excel, REST, Tableau",1.0,0.16666666666666666,0.1111111111111111,6.0,"AWS, Airflow, Docker, Excel, REST, Tableau AWS, Azure, Flask, GraphQL, Node.js, NumPy, R, Scikit-learn, Spark"
FIT0321,"Django, Excel, REST, Scikit-learn, Spark, Tableau, TensorFlow","Node.js, NumPy, R, Spark",Bachelors,3.4,1.0,0,0.352,"Django, Excel, REST, Scikit-learn, Tableau, TensorFlow",0.0,0.14285714285714285,0.25,7.0,"Django, Excel, REST, Scikit-learn, Spark, Tableau, TensorFlow Node.js, NumPy, R, Spark"
FIT0322,"Django, ETL, Git, Java, NumPy, Spark","Hadoop, Java, Node.js, NumPy, Pandas",Masters,7.0,2.0,0,0.62,"Django, ETL, Git, Spark",1.0,0.3333333333333333,0.4,6.0,"Django, ETL, Git, Java, NumPy, Spark Hadoop, Java, Node.js, NumPy, Pandas"
FIT0323,"AWS, Docker, GraphQL, Java, Linux, Power BI, React, Spark","Django, Excel, Hadoop, Java, Kubernetes, Node.js, Power BI, REST, React, Scikit-learn",Bachelors,1.3,3.0,1,0.489,"AWS, Docker, GraphQL, Linux, Spark",0.0,0.375,0.3,8.0,"AWS, Docker, GraphQL, Java, Linux, Power BI, React, Spark Django, Excel, Hadoop, Java, Kubernetes, Node.js, Power BI, REST, React, Scikit-learn"
FIT0324,"Flask, GCP, Java, Power BI, REST, TypeScript","Airflow, Azure, CI/CD, Git, Python, R, Scikit-learn, TensorFlow, TypeScript",Bachelors,5.2,1.0,0,0.406,"Flask, GCP, Java, Power BI, REST",0.0,0.16666666666666666,0.1111111111111111,6.0,"Flask, GCP, Java, Power BI, REST, TypeScript Airflow, Azure, CI/CD, Git, Python, R, Scikit-learn, TensorFlow, TypeScript"
FIT0325,"Azure, Excel, Flask, Hadoop, JavaScript, Python, R, TypeScript","ETL, Excel, GraphQL, PyTorch",Masters,5.8,,0,0.484,"Azure, Flask, Hadoop, JavaScript, Python, R, TypeScript",1.0,0.125,0.25,8.0,"Azure, Excel, Flask, Hadoop, JavaScript, Python, R, TypeScript ETL, Excel, GraphQL, PyTorch"
FIT0326,"GCP, Git, Java, Linux, Spark, Tableau","AWS, Airflow, ETL, Excel, GraphQL, Hadoop, NumPy, React, Tableau",Masters,6.4,1.0,0,0.502,"GCP, Git, Java, Linux, Spark",1.0,0.16666666666666666,0.1111111111111111,6.0,"GCP, Git, Java, Linux, Spark, Tableau AWS, Airflow, ETL, Excel, GraphQL, Hadoop, NumPy, React, Tableau"
FIT0327,"AWS, Django, GCP, Hadoop, JavaScript, REST, Tableau","AWS, Docker, Excel, GCP, JavaScript, Linux, Python, SQL, Scikit-learn, Tableau",Bachelors,1.0,4.0,0,0.58,"Django, Hadoop, REST",0.0,0.5714285714285714,0.4,7.0,"AWS, Django, GCP, Hadoop, JavaScript, REST, Tableau AWS, Docker, Excel, GCP, JavaScript, Linux, Python, SQL, Scikit-learn, Tableau"
FIT0328,"Docker, ETL, Flask, GCP, Java, Power BI, R, TypeScript","ETL, Linux, REST, React, SQL, Scikit-learn, Spark",Bachelors,3.4,1.0,0,0.352,"Docker, Flask, GCP, Java, Power BI, R, TypeScript",0.0,0.125,0.14285714285714285,8.0,"Docker, ETL, Flask, GCP, Java, Power BI, R, TypeScript ETL, Linux, REST, React, SQL, Scikit-learn, Spark"
FIT0329,"Excel, GraphQL, Hadoop, Java, Pandas, Power BI, PyTorch","AWS, Excel, Linux, R",Bachelors,1.0,1.0,0,0.28,"GraphQL, Hadoop, Java, Pandas, Power BI, PyTorch",0.0,0.14285714285714285,0.25,7.0,"Excel, GraphQL, Hadoop, Java, Pandas, Power BI, PyTorch AWS, Excel, Linux, R"
FIT0330,"Airflow, JavaScript, NumPy, Power BI, Scikit-learn","Airflow, CI/CD, Django, Excel, Git, Linux, R, React, Spark, TensorFlow",Bachelors,3.5,1.0,0,0.355,"JavaScript, NumPy, Power BI, Scikit-learn",0.0,0.2,0.1,5.0,"Airflow, JavaScript, NumPy, Power BI, Scikit-learn Airflow, CI/CD, Django, Excel, Git, Linux, R, React, Spark, TensorFlow"
FIT0331,"Hadoop, Kubernetes, React, TensorFlow, TypeScript","AWS, Django, Flask, GraphQL, PyTorch, R, REST, React, TensorFlow",Bachelors,4.4,2.0,0,0.482,"Hadoop, Kubernetes, TypeScript",0.0,0.4,0.2222222222222222,5.0,"Hadoop, Kubernetes, React, TensorFlow, TypeScript AWS, Django, Flask, GraphQL, PyTorch, R, REST, React, TensorFlow"
FIT0332,"Django, ETL, GCP, Git, Java, Linux, PyTorch, R","Django, Excel, Flask, GraphQL, Hadoop, Scikit-learn, Tableau",Masters,0.6,1.0,1,0.328,"ETL, GCP, Git, Java, Linux, PyTorch, R",1.0,0.125,0.14285714285714285,8.0,"Django, ETL, GCP, Git, Java, Linux, PyTorch, R Django, Excel, Flask, GraphQL, Hadoop, Scikit-learn, Tableau"
FIT0333,"AWS, Power BI, REST, Scikit-learn, Spark, Tableau","Azure, Excel, Hadoop, NumPy, R, Tableau",Bachelors,4.6,1.0,0,0.388,"AWS, Power BI, REST, Scikit-learn, Spark",0.0,0.16666666666666666,0.16666666666666666,6.0,"AWS, Power BI, REST, Scikit-learn, Spark, Tableau Azure, Excel, Hadoop, NumPy, R, Tableau"
FIT0334,"ETL, Flask, Kubernetes, NumPy, Power BI, Scikit-learn, TypeScript","Django, Docker, Git, Linux, TensorFlow",Bachelors,2.2,0.0,1,0.216,"ETL, Flask, Kubernetes, NumPy, Power BI, Scikit-learn, TypeScript",0.0,0.0,0.0,7.0,"ETL, Flask, Kubernetes, NumPy, Power BI, Scikit-learn, TypeScript Django, Docker, Git, Linux, TensorFlow"
FIT0335,"Azure, Node.js, NumPy, Power BI, SQL","Django, Docker, ETL, Scikit-learn, Tableau",Masters,0.5,0.0,0,0.225,"Azure, Node.js, NumPy, Power BI, SQL",1.0,0.0,0.0,5.0,"Azure, Node.js, NumPy, Power BI, SQL Django, Docker, ETL, Scikit-learn, Tableau"
FIT0337,"Django, Flask, Kubernetes, Python, React, Scikit-learn, TypeScript","Azure, Django, Flask, GCP, Git, GraphQL, Java, R, React, TensorFlow",Bachelors,1.2,3.0,0,0.486,"Kubernetes, Python, Scikit-learn, TypeScript",0.0,0.42857142857142855,0.3,7.0,"Django, Flask, Kubernetes, Python, React, Scikit-learn, TypeScript Azure, Django, Flask, GCP, Git, GraphQL, Java, R, React, TensorFlow"
fit0338,"aws, docker, javascript, kubernetes, linux, node.js, r, tensorflow","airflow, ci/cd, etl, numpy",bachelors,4.3,0.0,0,0.279,"aws, docker, javascript, kubernetes, linux, node.js, r, tensorflow",0.0,0.0,0.0,8.0,"aws, docker, javascript, kubernetes, linux, node.js, r, tensorflow airflow, ci/cd, etl, numpy"
FIT0339,"GCP, Git, REST, React, Spark","Django, ETL, Excel, Flask, GCP, Git, Java, Power BI, TypeScript",Bachelors,2.7,2.0,1,0.431,"REST, React, Spark",0.0,0.4,0.2222222222222222,5.0,"GCP, Git, REST, React, Spark Django, ETL, Excel, Flask, GCP, Git, Java, Power BI, TypeScript"
FIT0340,"Airflow, CI/CD, GCP, Git, Kubernetes, Power BI, Python","Airflow, CI/CD, Hadoop, Pandas, REST",Bachelors,2.5,2.0,0,0.425,"GCP, Git, Kubernetes, Power BI, Python",0.0,0.2857142857142857,0.4,7.0,"Airflow, CI/CD, GCP, Git, Kubernetes, Power BI, Python Airflow, CI/CD, Hadoop, Pandas, REST"
FIT0341,"Django, GraphQL, Java, Node.js, Pandas, SQL, Spark","Django, Flask, Hadoop, NumPy, PyTorch, Python, SQL, Spark",Bachelors,3.1,3.0,0,0.543,"GraphQL, Java, Node.js, Pandas",0.0,0.42857142857142855,0.375,7.0,"Django, GraphQL, Java, Node.js, Pandas, SQL, Spark Django, Flask, Hadoop, NumPy, PyTorch, Python, SQL, Spark"
FIT0342,"AWS, Hadoop, Power BI, R, React, SQL, TensorFlow, TypeScript","Hadoop, Linux, Node.js, Power BI, R, Spark, Tableau, TypeScript",Bachelors,3.1,4.0,0,0.643,"AWS, React, SQL, TensorFlow",0.0,0.5,0.5,8.0,"AWS, Hadoop, Power BI, R, React, SQL, TensorFlow, TypeScript Hadoop, Linux, Node.js, Power BI, R, Spark, Tableau, TypeScript"
FIT0344,"Azure, Power BI, PyTorch, REST, React, TypeScript","CI/CD, Hadoop, Linux, Power BI, SQL",Bachelors,5.3,1.0,1,0.409,"Azure, PyTorch, REST, React, TypeScript",0.0,0.16666666666666666,0.2,6.0,"Azure, Power BI, PyTorch, REST, React, TypeScript CI/CD, Hadoop, Linux, Power BI, SQL"
FIT0345,"Airflow, Azure, GCP, Linux, Python, React","AWS, Azure, ETL, GCP, Git, Java, Linux, Scikit-learn, TypeScript",Bachelors,8.0,3.0,0,0.69,,0.0,0.5,0.3333333333333333,6.0,"Airflow, Azure, GCP, Linux, Python, React AWS, Azure, ETL, GCP, Git, Java, Linux, Scikit-learn, TypeScript"
FIT0346,"AWS, Azure, CI/CD, Django, Linux, PyTorch, TypeScript",,PhD,4.1,2.0,0,0.533,"AWS, Azure, Django, Linux, PyTorch",2.0,0.0,0.0,7.0,"AWS, Azure, CI/CD, Django, Linux, PyTorch, TypeScript "
FIT0347,"ETL, Hadoop, Node.js, PyTorch, R, SQL","Git, JavaScript, Linux, Node.js, NumPy, Pandas, Scikit-learn",No Degree,2.1,1.0,0,0.313,"ETL, Hadoop, PyTorch, R, SQL",0.0,0.16666666666666666,0.14285714285714285,6.0,"ETL, Hadoop, Node.js, PyTorch, R, SQL Git, JavaScript, Linux, Node.js, NumPy, Pandas, Scikit-learn"
FIT0348,"Airflow, GCP, Java, Pandas, React, SQL","AWS, Git, Node.js, Power BI",Bachelors,2.2,0.0,0,0.216,"Airflow, GCP, Java, Pandas, React, SQL",0.0,0.0,0.0,6.0,"Airflow, GCP, Java, Pandas, React, SQL AWS, Git, Node.js, Power BI"
FIT0349,"ETL, GCP, JavaScript, Pandas, R, Spark, TensorFlow, TypeScript","Airflow, Django, Excel, Flask, GCP, GraphQL, Pandas, REST",Bachelors,4.6,2.0,1,0.488,"ETL, JavaScript, R, Spark, TensorFlow, TypeScript",0.0,0.25,0.25,8.0,"ETL, GCP, JavaScript, Pandas, R, Spark, TensorFlow, TypeScript Airflow, Django, Excel, Flask, GCP, GraphQL, Pandas, REST"
FIT0350,"Docker, Excel, JavaScript, NumPy, Python, SQL, TypeScript","Git, JavaScript, NumPy, REST, React, Spark",Bachelors,0.5,2.0,1,0.365,"Docker, Excel, Python, SQL, TypeScript",0.0,0.2857142857142857,0.3333333333333333,7.0,"Docker, Excel, JavaScript, NumPy, Python, SQL, TypeScript Git, JavaScript, NumPy, REST, React, Spark"
FIT0351,"AWS, Docker, Hadoop, NumPy, Python, Scikit-learn","Airflow, Django, Java, Linux, SQL",PhD,3.5,0.0,1,0.315,"AWS, Docker, Hadoop, NumPy, Python, Scikit-learn",2.0,0.0,0.0,6.0,"AWS, Docker, Hadoop, NumPy, Python, Scikit-learn Airflow, Django, Java, Linux, SQL"
FIT0352,"Hadoop, JavaScript, NumPy, R, REST, Scikit-learn, TypeScript","AWS, CI/CD, ETL, Flask, PyTorch, Python, R, Spark, TensorFlow",Bachelors,3.5,1.0,0,0.451,"Hadoop, JavaScript, NumPy, REST, Scikit-learn, TypeScript",0.0,0.14285714285714285,0.1111111111111111,7.0,"Hadoop, JavaScript, NumPy, R, REST, Scikit-learn, TypeScript AWS, CI/CD, ETL, Flask, PyTorch, Python, R, Spark, TensorFlow"
FIT0353,"Flask, GraphQL, Hadoop, Node.js, Spark","Airflow, PyTorch, Tableau, TensorFlow",Bachelors,0.4,0.0,0,0.162,"Flask, GraphQL, Hadoop, Node.js, Spark",0.0,0.0,0.0,5.0,"Flask, GraphQL, Hadoop, Node.js, Spark Airflow, PyTorch, Tableau, TensorFlow"
FIT0354,"CI/CD, Django, GCP, Kubernetes, REST, Spark","AWS, GCP, Hadoop, Kubernetes, Python, R, Spark",Masters,4.4,3.0,1,0.642,,1.0,0.5,0.42857142857142855,6.0,"CI/CD, Django, GCP, Kubernetes, REST, Spark AWS, GCP, Hadoop, Kubernetes, Python, R, Spark"
FIT0355,"Django, GraphQL, NumPy, Power BI, REST, React, SQL, Scikit-learn","AWS, Airflow, Java, Kubernetes, Linux, NumPy, Pandas, PyTorch, TypeScript",Bachelors,4.9,1.0,0,0.397,"Django, GraphQL, Power BI, REST, React, SQL, Scikit-learn",0.0,0.125,0.1111111111111111,8.0,"Django, GraphQL, NumPy, Power BI, REST, React, SQL, Scikit-learn AWS, Airflow, Java, Kubernetes, Linux, NumPy, Pandas, PyTorch, TypeScript"
FIT0356,"Azure, CI/CD, Flask, Java, Power BI, PyTorch, Scikit-learn","Excel, GCP, GraphQL, Pandas, Power BI, SQL, Tableau",Bachelors,0.5,,1,0.265,,0.0,0.14285714285714285,0.14285714285714285,7.0,"Azure, CI/CD, Flask, Java, Power BI, PyTorch, Scikit-learn Excel, GCP, GraphQL, Pandas, Power BI, SQL, Tableau"
FIT0357,"Airflow, ETL, Excel, GCP, GraphQL","AWS, Airflow, Docker, Flask, Spark, TensorFlow",Bachelors,0.9,1.0,1,0.277,"ETL, Excel, GCP, GraphQL",0.0,0.2,0.16666666666666666,5.0,"Airflow, ETL, Excel, GCP, GraphQL AWS, Airflow, Docker, Flask, Spark, TensorFlow"
FIT0358,"CI/CD, Excel, GCP, Git, Node.js, TensorFlow","Excel, GCP, Scikit-learn, TypeScript",Bachelors,3.0,2.0,1,0.44,"CI/CD, Git, Node.js, TensorFlow",0.0,0.3333333333333333,0.5,6.0,"CI/CD, Excel, GCP, Git, Node.js, TensorFlow Excel, GCP, Scikit-learn, TypeScript"
FIT0359,"Excel, GCP, JavaScript, Power BI, React, SQL, Scikit-learn, Spark",,Masters,1.6,0.0,0,0.258,"Excel, GCP, JavaScript, Power BI, React, SQL, Scikit-learn, Spark",1.0,0.0,0.0,8.0,"Excel, GCP, JavaScript, Power BI, React, SQL, Scikit-learn, Spark "
FIT0360,"AWS, Kubernetes, Python, SQL, Scikit-learn","AWS, Django, Java, React, SQL, Tableau",Bachelors,1.5,2.0,1,0.395,"Kubernetes, Python, Scikit-learn",0.0,0.4,0.3333333333333333,5.0,"AWS, Kubernetes, Python, SQL, Scikit-learn AWS, Django, Java, React, SQL, Tableau"
FIT0361,"Airflow, Azure, ETL, Java, Linux, R, Spark","Docker, Excel, Flask, GraphQL",,0.7,0.0,1,0.171,"Airflow, Azure, ETL, Java, Linux, R, Spark",0.0,0.0,0.0,7.0,"Airflow, Azure, ETL, Java, Linux, R, Spark Docker, Excel, Flask, GraphQL"
FIT0362,"CI/CD, Git, Hadoop, JavaScript, React, TypeScript","Excel, GCP, Node.js, SQL, Scikit-learn, TensorFlow",Bachelors,2.3,0.0,0,0.219,"CI/CD, Git, Hadoop, JavaScript, React, TypeScript",0.0,0.0,0.0,6.0,"CI/CD, Git, Hadoop, JavaScript, React, TypeScript Excel, GCP, Node.js, SQL, Scikit-learn, TensorFlow"
FIT0363,"Airflow, Django, JavaScript, Linux, NumPy, Pandas, Power BI","AWS, GraphQL, Java, Node.js, NumPy, Pandas, PyTorch, React",Bachelors,2.6,2.0,0,0.428,"Airflow, Django, JavaScript, Linux, Power BI",0.0,0.2857142857142857,0.25,7.0,"Airflow, Django, JavaScript, Linux, NumPy, Pandas, Power BI AWS, GraphQL, Java, Node.js, NumPy, Pandas, PyTorch, React"
FIT0364,"Excel, Hadoop, Node.js, PyTorch, React","Airflow, Django, Linux, Node.js",Masters,4.4,1.0,1,0.442,"Excel, Hadoop, PyTorch, React",1.0,0.2,0.25,5.0,"Excel, Hadoop, Node.js, PyTorch, React Airflow, Django, Linux, Node.js"
FIT0366,"Airflow, Docker, GCP, Git, Linux, NumPy, Python, SQL","Django, Git, Kubernetes, NumPy, Python, REST, TypeScript",PhD,6.6,3.0,1,0.708,"Airflow, Docker, GCP, Linux, SQL",2.0,0.375,0.42857142857142855,8.0,"Airflow, Docker, GCP, Git, Linux, NumPy, Python, SQL Django, Git, Kubernetes, NumPy, Python, REST, TypeScript"
FIT0367,"CI/CD, Excel, GraphQL, Node.js, Tableau, TypeScript","ETL, GCP, GraphQL, Hadoop, Python",Bachelors,3.1,1.0,0,0.343,"CI/CD, Excel, Node.js, Tableau, TypeScript",0.0,0.16666666666666666,0.2,6.0,"CI/CD, Excel, GraphQL, Node.js, Tableau, TypeScript ETL, GCP, GraphQL, Hadoop, Python"
FIT0368,"Azure, Flask, GraphQL, Java, NumPy, PyTorch, SQL, Spark","AWS, Azure, JavaScript, SQL, Scikit-learn, Spark",PhD,5.1,3.0,1,0.663,"Flask, GraphQL, Java, NumPy, PyTorch",2.0,0.375,0.5,8.0,"Azure, Flask, GraphQL, Java, NumPy, PyTorch, SQL, Spark AWS, Azure, JavaScript, SQL, Scikit-learn, Spark"
FIT0369,"AWS, Java, NumPy, React, Spark","Excel, GraphQL, Pandas, PyTorch",Bachelors,4.6,0.0,0,0.288,"AWS, Java, NumPy, React, Spark",0.0,0.0,0.0,5.0,"AWS, Java, NumPy, React, Spark Excel, GraphQL, Pandas, PyTorch"
FIT0370,"CI/CD, Django, Excel, GraphQL, Linux, Node.js, PyTorch",,Bachelors,4.4,1.0,0,0.382,"CI/CD, Django, Excel, GraphQL, Node.js, PyTorch",0.0,0.0,0.0,7.0,"CI/CD, Django, Excel, GraphQL, Linux, Node.js, PyTorch "
FIT0371,"Docker, Java, NumPy, Pandas, Power BI, REST, Spark, Tableau","Airflow, ETL, Flask, Java, Kubernetes, REST, SQL, Scikit-learn, Tableau",Bachelors,0.6,3.0,0,0.468,"Docker, NumPy, Pandas, Power BI, Spark",0.0,0.375,0.3333333333333333,8.0,"Docker, Java, NumPy, Pandas, Power BI, REST, Spark, Tableau Airflow, ETL, Flask, Java, Kubernetes, REST, SQL, Scikit-learn, Tableau"
FIT0372,"AWS, ETL, Node.js, NumPy, Scikit-learn","Azure, Django, Docker, ETL, GraphQL, Linux, PyTorch, SQL",Bachelors,0.1,1.0,0,0.253,"AWS, Node.js, NumPy, Scikit-learn",0.0,0.2,0.125,5.0,"AWS, ETL, Node.js, NumPy, Scikit-learn Azure, Django, Docker, ETL, GraphQL, Linux, PyTorch, SQL"
FIT0373,"CI/CD, Docker, GCP, JavaScript, Linux, Python, React, TensorFlow","AWS, Airflow, Azure, Django, Flask, Git, Java, PyTorch, R, SQL",Bachelors,1.8,0.0,0,0.204,"CI/CD, Docker, GCP, JavaScript, Linux, Python, React, TensorFlow",0.0,0.0,0.0,8.0,"CI/CD, Docker, GCP, JavaScript, Linux, Python, React, TensorFlow AWS, Airflow, Azure, Django, Flask, Git, Java, PyTorch, R, SQL"
FIT0374,"Django, GCP, Linux, React, TypeScript","ETL, GCP, GraphQL, Hadoop, R",Masters,1.7,1.0,0,0.361,"Django, Linux, React, TypeScript",1.0,0.2,0.2,5.0,"Django, GCP, Linux, React, TypeScript ETL, GCP, GraphQL, Hadoop, R"
FIT0375,"GCP, Java, Pandas, Python, R, SQL","Airflow, Flask, Git, Hadoop, JavaScript, Node.js, Tableau",Masters,3.4,0.0,1,0.312,"GCP, Java, Pandas, Python, R, SQL",1.0,0.0,0.0,6.0,"GCP, Java, Pandas, Python, R, SQL Airflow, Flask, Git, Hadoop, JavaScript, Node.js, Tableau"
FIT0376,"AWS, Django, GraphQL, Power BI, TypeScript","Airflow, Docker, ETL, GraphQL, Java, Node.js, PyTorch, Python, SQL, Scikit-learn",Masters,2.6,1.0,0,0.388,"AWS, Django, Power BI, TypeScript",1.0,0.2,0.1,5.0,"AWS, Django, GraphQL, Power BI, TypeScript Airflow, Docker, ETL, GraphQL, Java, Node.js, PyTorch, Python, SQL, Scikit-learn"
FIT0377,"ETL, Power BI, REST, TensorFlow, TypeScript","AWS, Java, JavaScript, NumPy, React",Bachelors,4.1,0.0,1,0.273,"ETL, Power BI, REST, TensorFlow, TypeScript",0.0,0.0,0.0,5.0,"ETL, Power BI, REST, TensorFlow, TypeScript AWS, Java, JavaScript, NumPy, React"
FIT0378,"Azure, Docker, ETL, GCP, Java, TensorFlow, TypeScript","GCP, JavaScript, Kubernetes, R, REST, Scikit-learn",Bachelors,3.7,1.0,0,0.361,"Azure, Docker, ETL, Java, TensorFlow, TypeScript",0.0,0.14285714285714285,0.16666666666666666,7.0,"Azure, Docker, ETL, GCP, Java, TensorFlow, TypeScript GCP, JavaScript, Kubernetes, R, REST, Scikit-learn"
FIT0379,"Airflow, Flask, Git, GraphQL, R, Scikit-learn","Azure, Kubernetes, Linux, PyTorch, Python, Spark",Bachelors,1.5,0.0,0,0.195,"Airflow, Flask, Git, GraphQL, R, Scikit-learn",0.0,0.0,0.0,6.0,"Airflow, Flask, Git, GraphQL, R, Scikit-learn Azure, Kubernetes, Linux, PyTorch, Python, Spark"
